"5017010K          ","DOOR W/S KIT   ",11           
"5017011AB         ","WEATHERSTRIP, L",36           
"5017113AA         ","REPAIR KIT     ",2            
"5017117AA         ","REPAIR KIT     ",6            
"5017124AC         ","HARNESS, REPAIR",66           
"5017183AB         ","CONNECTOR      ",247          
"5017214AA         ","MASTER SHIM KIT",50           
"5017407AB         ","COOLING FAN ASY",4            
"5017432AC         ","GASKET SET, LOW",37           
"5017438AA         ","BEARING PKG    ",86           
"5017462AF         ","W/SEAL, DOOR,R ",-18          
"5017462K          ","DOOR W/S KIT   ",-12          
"5017463AF         ","W/SEAL, DOOR,L ",-39          
"5017479AA         ","SENSOR,THROTTLE",466          
"5017755AA         ","NUT, PINION    ",19           
"5017832AA         ","CALIPER, RIGHT ",2            
"5017833AA         ","CALIPER, LEFT  ",2            
"5017842AA         ","PISTON KIT     ",77           
"5017843TI         ","PAD SET, BRAKE ",13           
"5017973AA         ","MASTER CYLINDER",6            
"5018056AC         ","MODULE, FUEL   ",35           
"5018063AA         ","BOOT KIT       ",26           
"5018064AA         ","BOOT KIT       ",59           
"5018206AA         ","CALIPER, RIGHT ",2            
"5018207AA         ","CALIPER, LEFT  ",2            
"5018208TI         ","PAD SET, BRAKE ",15           
"5018209AA         ","SHOE & LINING  ",12           
"5018393AA         ","AXLE SHAFT     ",30           
"5018437AA         ","GEAR & PINION  ",7            
"5018442AA         ","FENDER         ",2            
"5018443AA         ","FENDER         ",7            
"5018479AB         ","ACTUATOR       ",453          
"5018563AA         ","PAD SET, REAR  ",2            
"5018592AA         ","PAD SET, BRAKE ",44           
"5018594AA         ","SEAL PKG, CRANK",3537         
"5018700AA         ","KEY, BLANK     ",29           
"5018777AA         ","FILTER, AIR    ",21           
"5018945TI         ","PAD SET        ",12           
"5019002AA         ","FILTER, AIR    ",175          
"5019020AA         ","SEAL, INPUT    ",561          
"5019026AA         ","SEAL, OUTPUT   ",4356         
"5019149AA         ","SEAL, EXHAUST  ",118          
"5019316P          ","PISTON & PIN   ",16           
"5019411AD         ","SENSOR, T.P.S. ",84           
"5019423AD         ","TIMING KIT     ",19           
"5019443AA         ","FILTER, AIR    ",132          
"5019447K          ","BEARING SET,CON",18           
"5019447K5         ","BEARING SET    ",32           
"5019447K010       ","BEARING SET.010",2            
"5019536AA         ","SHOE & LINING  ",92           
"5019536MK         ","MASTER KIT, SHO",19           
"5019593AA         ","WIRE SET       ",598          
"5019708AD         ","HOSE, HYD. FAN ",243          
"5019723AA         ","SHAFT, INPUT   ",79           
"5019741AA         ","FUEL FILTER    ",185          
"5019802AA         ","SHOE & LINING  ",114          
"5019854AB         ","GEAR & PINION  ",2            
"5019855AA         ","CASE ASSY, STD.",0            
"5019868AA         ","CASE ASSY,     ",0            
"5019869AA         ","GEAR & PINION  ",1            
"5019941AA         ","WIRING KIT     ",273          
"5019981AA         ","ROTOR, BRAKE   ",41           
"5019985K          ","CLIP KIT, CALIP",401          
"5019987           ","PIN KIT, CALIPE",70           
"5020813AB         ","BUMPER, DOOR   ",9124         
"5020846AA         ","LATCH, HOOD    ",1013         
"5029811AC         ","SENSOR, CRANK  ",824          
"5030023AA         ","STARTER        ",250          
"5033067AB         ","STARTER        ",1            
"5033307AC         ","SENSOR, CRANK  ",1071         
"5033308AB         ","SENSOR,CAMSHAFT",821          
"5033310AB         ","SENSOR, MAP    ",1077         
"5033310AC         ","SENSOR, MAP    ",753          
"5033310ACK        ","MAP REPAIR KIT ",4            
"5033313AA         ","SENSOR, TEMP   ",596          
"5033314AA         ","SENSOR,OIL TEMP",445          
"5033316AA         ","SENSOR, KNOCK  ",19           
"5034555AA         ","STARTER        ",268          
"5037475AB         ","PUSH ROD       ",61           
"5037476AB         ","PUSH ROD       ",84           
"5037479AA         ","INJECTOR, FUEL ",394          
"5037542AA         ","BELT,SERPENTINE",11           
"5038788AD         ","LIFTER         ",20           
"5039149AB         ","CUSHION, SWAY  ",4361         
"5045495AA         ","GASKET, LEFT   ",755          
"5045496AA         ","GASKET, RIGHT  ",664          
"5047002AA         ","VALVE, PCV     ",115          
"5047063AA         ","VALVE, PCV     ",4420         
"5047077AA         ","O-RING         ",972          
"5047138AB         ","WATER PUMP     ",4            
"5047167AA         ","SEAL, REAR     ",998          
"5047389AA         ","PUMP, WATER    ",476          
"5047390AA         ","GASKET, W. PUMP",984          
"5047439AB         ","GASKET, SPARK  ",3933         
"5047440AC         ","GASKET, COVER  ",976          
"5047453AA         ","SEAL, VALVE    ",4901         
"5047505AA         ","TENSIONER, TIMI",272          
"5047594AA         ","CAP, OIL FILLER",2099         
"5047790AA         ","ARM, TENSIONER ",23           
"5047791AA         ","GUIDE,SECONDARY",21           
"5047792AA         ","ARM, TENSIONER ",23           
"5047794AA         ","GUIDE, LEFT    ",24           
"5047861AA         ","THERMOSTAT ASSY",349          
"5048234AA         ","GASKET, COVER  ",1000         
"5048235AA         ","GASKET, PLUG   ",1920         
"5054227AA         ","BUMPER, HOOD   ",10600        
"5054330AG         ","HOOD           ",4            
"5054353AB         ","SUPPORT,LIFT   ",0            
"5056203AD         ","SUPPORT        ",2            
"5058156AI         ","BOTTLE, COOLANT",314          
"5058171AE         ","HOSE, RADIATOR ",680          
"5058413AE         ","HOSE, LOWER    ",9            
"5058456AE         ","BOTTLE, COOLANT",33           
"5058482AH         ","HOSE, RADIATOR ",11           
"5058489AF         ","HOSE, LOWER    ",4            
"5058492AE         ","HOSE, UPPER    ",13           
"5058693AA         ","FILTER, CABIN  ",427          
"5061585AA         ","EVAPORATOR     ",4            
"5062150AE         ","CLUTCH PACKAGE ",6            
"5064771AC         ","ANTENNA CABLE  ",426          
"5065502AC         ","FENDER LINER,RF",18           
"5065503AC         ","FENDER LINER,LF",27           
"5065659AA         ","SUPPORT        ",2            
"5066022AA         ","AXLE, RIGHT    ",10           
"5066023AA         ","AXLE, LEFT     ",24           
"5066024AA         ","BOOT KIT, INNER",119          
"5066025AB         ","BOOT KIT,OUTER ",116          
"5066047AA         ","SPACER, PINION ",1279         
"5066050AA         ","YOKE, PINION   ",2            
"5066051AA         ","GEAR & PINION  ",1            
"5066052AA         ","SLINGER, PINION",5            
"5066053AA         ","SEAL, PINION   ",497          
"5066054AA         ","PLUG, DRAIN    ",5            
"5066056AA         ","BEARING, AXLE  ",4614         
"5066056AB         ","BUSHING, AXLE  ",5175         
"5066057AB         ","SHAFT, AXLE    ",-8           
"5066064AA         ","SNAP RING, AXLE",6911         
"5066066AA         ","SEAL, AXLE, FRT",2539         
"5066085AA         ","GEAR & PINION  ",0            
"5066147AA         ","SHOE & LINING  ",21           
"5066158AA         ","WHEEL CYLINDER ",707          
"5066241AB         ","BATTERY        ",293          
"5066245AA         ","CLIP, BRAKE    ",69           
"5066246AA         ","CLIP, BRAKE    ",58           
"5066309TI         ","PAD SET        ",23           
"5066334AA         ","STRUT, FRONT   ",131          
"5066373AA         ","TIE ROD END    ",23           
"5066375AC         ","CLUTCH SET     ",3            
"5066422AA         ","CALIPER, BRAKE ",157          
"5066423AA         ","CALIPER, BRAKE ",132          
"5066425AA         ","PISTON, CALIPER",4155         
"5066427AA         ","PAD SET, FRONT ",59           
"5066427MK         ","FRONT PAD KIT  ",21           
"5066427T          ","PAD SET, FRONT ",13           
"5066446AA         ","SEAL, PINION   ",1066         
"5066480AA         ","CASE ASSEMBLY  ",3            
"5066484AA         ","AXLE SHAFT,(R) ",-4           
"5066485AA         ","AXLE SHAFT,(L) ",17           
"5066486AA         ","RETAINER, SEAL ",114          
"5066492AB         ","GEAR + PINION  ",0            
"5066529AA         ","CASE ASSEMBLY  ",2            
"5066530AA         ","GEAR SET, DIFF.",1            
"5066533AA         ","SHIM KIT       ",458          
"5066538AA         ","COVER, DIFF    ",0            
"5066539AA         ","SHIM MASTER KIT",473          
"5066549AB         ","EVAPORATOR, A/C",2            
"5066555AB         ","HEATER CORE    ",2            
"5066606AB         ","FASCIA, FRONT  ",7            
"5066646AA         ","BEARING,CLUSTER",7            
"5066650AA         ","CLUSTER, GEAR  ",500          
"5066699AA         ","PISTON KIT     ",71           
"5066700AA         ","BOOT & SEAL    ",132          
"5066733K          ","BEARING SET,CRA",12           
"5066733K25        ","MAIN SET, .25MM",31           
"5066733K5         ","MAIN SET, .5 MM",26           
"5066733K010       ","MAIN SET .010  ",2            
"5066756AA         ","SEAL           ",633          
"5066763AA         ","O-RING, CRANK  ",4772         
"5066779AA         ","SENSOR, TEMP   ",923          
"5066786AA         ","GASKET         ",1324         
"5066806AA         ","GASKET, THERMO.",625          
"5066840AA         ","GLOW PLUG      ",39           
"5066867AA         ","RESERVOIR      ",14           
"5066901AA         ","GASKET, OIL PAN",1920         
"5066921AA         ","GASKET, TIMING ",313          
"5066938AA         ","PULLEY, IDLER  ",166          
"5066974AA         ","WIPER BLADE,20""",89           
"5069008AA         ","BOLT KIT (10)  ",4            
"5069421AA         ","RESERVOIR      ",578          
"5072145AA         ","RESISTOR,BLOWER",10           
"5072176AA         ","FILTER, CABIN  ",272          
"5072212AA         ","YOKE, PINION   ",15           
"5072216AA         ","PAD SET, FRONT ",19           
"5072265AA         ","SEAL, PINION   ",3951         
"5072294AA         ","LOCK CYLINDER, ",0            
"5072307AA         ","SEAL, OUTPUT   ",4496         
"5072390AA         ","BOOT KIT, CV   ",4            
"5072391AA         ","BOOT KIT, OUTER",12           
"5072437AB         ","BELT,SERPENTINE",206          
"5072440AB         ","TENSIONER, BELT",503          
"5072444AA         ","TIE ROD END    ",155          
"5072445AA         ","TIE ROD END    ",151          
"5072458AA         ","BEARING, INPUT ",10           
"5072473AA         ","SEAL, PINION   ",580          
"5072474AC         ","GASKET SET,UPPE",34           
"5072492AB         ","GEAR SET, FRONT",1005         
"5072526AB         ","MASTER CYLINDER",193          
"5072705AB         ","THERMOSTAT ASSY",823          
"5072722AA         ","SEAL, INJECTOR ",4169         
"5072759AA         ","SENSOR, CAM    ",138          
"5072894AA         ","RING, AXLE     ",2222         
"5072934AE         ","LINK,STABILIZER",897          
"5072935AC         ","LINK,STABILIZER",792          
"5072958AC         ","BALL JOINT     ",29           
"5072976AA         ","CASE ASSEMBLY  ",1            
"5072990AB         ","CLUTCH SET     ",6            
"5072990AD         ","CLUTCH SET     ",9            
"5072997AB         ","RING & PINION  ",1            
"5073013AA         ","RING & PINION  ",1            
"5073014AA         ","CASE ASSY, DIFF",1            
"5073110AA         ","CASE, DIFF.    ",1            
"5073178AA         ","EVAPORATOR     ",10           
"5073180AA         ","CORE, HEATER   ",-6           
"5073246AA         ","RING & PINION  ",4            
"5073247AA         ","GEAR & PINION, ",0            
"5073266AB         ","RING & PINION  ",2            
"5073524AA         ","RING SET,PISTON",2            
"5073626AA         ","CAP, RESERVOIR ",4444         
"5073945AA         ","PLUG, OIL PAN  ",21           
"5073946AA         ","WASHER         ",499          
"5074168AD         ","SUPPORT, LIFT  ",43           
"5074652AH         ","WEATHERSTRIP   ",967          
"5074653AH         ","WEATHERSTRIP   ",950          
"5074714AG         ","WEATHERSTRIP   ",893          
"5074715AG         ","WEATHERSTRIP   ",916          
"5078336AA         ","SENSOR,PRESSURE",878          
"5078554AA         ","SENSOR, SPEED  ",3            
"5078556AA         ","OIL PAN, TRANS.",420          
"5078556K          ","OIL PAN KIT    ",43           
"5078930AA         ","SENSOR, SPEED  ",20           
"5080047AB         ","GLOW PLUG      ",3            
"5080215AA         ","CHAIN, TRANSFER",10           
"5080246AA         ","PULLEY, SERPEN.",308          
"5080251AA         ","BELT, ACCESSORY",836          
"5080319AA         ","IDLER PULLEY   ",893          
"5080352AA         ","SENSOR, CRANK  ",86           
"5080422AA         ","PULLEY, SERPEN.",109          
"5080477AA         ","FILTER, FUEL   ",65           
"5080551AC         ","PUMP,POWER STRG",94           
"5080556AE         ","PAD SET, FRONT ",5            
"5080563AC         ","PAD SET        ",23           
"5080564AA         ","CLIP, BRAKE    ",44           
"5080565AA         ","CLIP, BRAKE    ",15           
"5080568AB         ","SHOE & LINING  ",4            
"5080868AA         ","PAD SET, FRONT ",60           
"5080871AA         ","PAD SET, REAR  ",44           
"5083001AA         ","BOOT,DRIVESHAFT",2201         
"5083138AA         ","SWITCH, TC     ",528          
"5083661AA         ","COVER, DIFF.   ",4            
"5083666AB         ","AXLE SHAFT, R  ",-6           
"5083667AB         ","AXLE SHAFT, L  ",77           
"5083669AA         ","SLINGER, OIL   ",4224         
"5083673AB         ","SHIM SET       ",2            
"5083676AA         ","AXLE SHAFT, R  ",120          
"5083677AA         ","AXLE SHAFT, L  ",120          
"5083678AA         ","RETAINER, AXLE ",64           
"5083697AA         ","BRAKE ROTOR, F ",4            
"5083790AA         ","CALIPER, FRONT ",174          
"5083791AA         ","CALIPER, FRONT ",172          
"5083882TI         ","PAD SET, REAR  ",47           
"5083895AC         ","FOG LAMP, LEFT ",3            
"5083896AC         ","FOG LAMP, RIGHT",4            
"5083993K          ","BRG. SET, CRANK",4            
"5085220AC         ","AXLE, LEFT FRT.",10           
"5085403AD         ","SEAT, SPRING   ",645          
"5085405AC         ","ISOLATOR, LOWER",2755         
"5085458AA         ","BEARING, STRUT ",1393         
"5085461AB         ","MOUNT, STRUT   ",711          
"5085495AC         ","BRACKET, SHOCK ",703          
"5085505AD         ","ISOLATOR       ",1588         
"5085529AA         ","WASHER, SHOCK  ",2084         
"5085960AC         ","HOSE, BRAKE    ",691          
"5086002K          ","RING SET,PISTON",4            
"5086169AA         ","GEAR SET, DIFF.",4            
"5086282AA         ","TIE ROD END    ",281          
"5086301AA         ","FILTER, OIL    ",435          
"5086581AA         ","WATER PUMP     ",65           
"5086617AA         ","GEAR & PINION, ",0            
"5086632AA         ","AXLE SHAFT     ",10           
"5086633AA         ","AXLE SHAFT     ",13           
"5086639AA         ","GEAR & PINION  ",1            
"5086640AA         ","AXLE SHAFT,RT  ",203          
"5086641AA         ","AXLE SHAFT, L  ",198          
"5086674AB         ","BALL JOINT     ",17           
"5086774AA         ","BEARING, WHEEL ",2            
"5086930AB         ","SHOE & LINING  ",364          
"5086930HK         ","HARDWARE KIT   ",782          
"5086982AA         ","BEARING, WHEEL ",7            
"5091100AB         ","MAST, ANTENNA  ",2526         
"5093047AA         ","SHIM KIT, DIFF.",19           
"5093111AA         ","LINK,STABILIZER",935          
"5093180AA         ","CALIPER, BRAKE ",35           
"5093181AA         ","CALIPER, BRAKE ",41           
"5093183AD         ","PAD SET, FRONT ",83           
"5093183MK         ","FRONT PAD KIT  ",17           
"5093184AA         ","PIN KIT, BRAKE ",203          
"5093185AA         ","KIT, SPRING    ",252          
"5093186AA         ","PISTON, CALIPER",143          
"5093187AA         ","SEAL, PISTON   ",223          
"5093188AA         ","BOOT, CALIPER  ",14           
"5093189AB         ","BLEEDER SCREW  ",291          
"5093236AA         ","CYLINDER, WHEEL",344          
"5093254AB         ","CLOCKSPRING    ",435          
"5093267AA         ","PAD SET, FRONT ",8            
"5093276AA         ","SEAL, CALIPER  ",495          
"5093277AA         ","BOOT, PISTON   ",77           
"5093278AB         ","CAP, BLEEDER   ",155          
"5093343AA         ","BLEEDER SCREW  ",45           
"5093355AA         ","BOLT, CALIPER  ",302          
"5093376AB         ","U-JOINT        ",9            
"5093377AB         ","U-JOINT        ",2            
"5093390AA         ","SHOE & LINING  ",935          
"5093390HK         ","HARDWARE KIT   ",771          
"5093394AB         ","SLIPPER,CALIPER",114          
"5093395AA         ","BOOT, LEVER    ",4520         
"5093448K          ","BEARING SET,CON",4            
"5093448K5         ","ROD BEARING SET",0            
"5093448K75        ","ROD BEARING SET",0            
"5093450K          ","BEARING SET (4)",1            
"5093508AA         ","SENSOR, CAM    ",248          
"5093511TI         ","PAD SET, REAR  ",18           
"5093542AA         ","CALIPER, BRAKE ",1            
"5093785AA         ","GASKET, CYL.   ",1424         
"5093788AA         ","FUEL MODULE    ",57           
"5093820AB         ","U-JOINT        ",22           
"5093904AA         ","GASKET,MANIFOLD",1456         
"5093911AB         ","WATER PUMP     ",433          
"5096057AA         ","SENSOR, CAM    ",228          
"5096149AA         ","MODULE, FUEL   ",3            
"5096256AA         ","MOTOR, BLOWER  ",4            
"5096297AA         ","MUFFLER & PIPE ",62           
"5096298AA         ","MUFFLER & TAILP",18           
"5096344AA         ","RESERVOIR      ",8            
"5096345AA         ","RESERVOIR,WASHE",22           
"5096465AA         ","BEARING        ",6            
"5096552AA         ","SHOE & LINING  ",31           
"5097737AA         ","BEARING SET    ",7            
"5097738AA         ","BEARING SET    ",2            
"5098009AA         ","MASTER CYLINDER",6            
"5099840AA         ","SEAL, INPUT    ",3552         
"5101120AB         ","SENSOR, AIR    ",921          
"5101786AA         ","CORE,EVAPORATOR",9            
"5101857AA         ","PAD SET        ",8            
"5101898AA         ","TAIL LAMP,RIGHT",356          
"5101899AA         ","TAIL LAMP, LEFT",135          
"5102091AA         ","WIRE SET       ",672          
"5102406AA         ","WIRE HARNESS   ",366          
"5102531AA         ","SHAFT, STEERING",-15          
"5102882AA         ","ARM, WIPER     ",952          
"5103014AA         ","AXLE SHAFT, R  ",210          
"5103015AA         ","AXLE SHAFT, L  ",201          
"5103016AB         ","GEAR & PINION  ",2            
"5103017AA         ","CASE ASSEMBLY  ",2            
"5103112AA         ","BOOT, CALIPER  ",62           
"5103149AA         ","SEAL KIT,INJECT",146          
"5103158AA         ","BUSHING+SLEEVE ",155          
"5103203AA         ","SPRING KIT     ",30           
"5103255AB         ","TUBE & HOSE    ",487          
"5103256AB         ","TUBE & HOSE    ",488          
"5103377AA         ","O-RING SET     ",129          
"5103452AA         ","PUMP, WASHER   ",9            
"5103453AA         ","PUMP, WASHER   ",7            
"5104688AA         ","EVAPORATOR     ",42           
"5104763AA         ","ALTERNATOR     ",321          
"5105040AC         ","ARM, CONTROL   ",648          
"5105041AC         ","ARM, CONTROL   ",1848         
"5105048AC         ","PUMP, STEERING ",389          
"5105062AC         ","SENSOR, ABS    ",766          
"5105063AD         ","SENSOR, ABS    ",747          
"5105064AB         ","SENSOR, ABS    ",475          
"5105065AC         ","SENSOR, ABS    ",478          
"5105087AN         ","HOSE, PRESSURE ",5            
"5105103AC         ","BUSHING, STAB. ",1366         
"5105174AG         ","STRUT, RIGHT   ",40           
"5105175AG         ","STRUT, LEFT    ",65           
"5105178AG         ","SHOCK, REAR    ",144          
"5105179AG         ","SHOCK, REAR    ",55           
"5105270AB         ","LINK, TOE      ",331          
"5105271AC         ","LINK, REAR     ",508          
"5105272AE         ","LINK, LATERAL  ",-13          
"5105272AJ         ","LINK, REAR     ",238          
"5105290AC         ","SUPPORT        ",941          
"5105309AB         ","ISOLATOR, REAR ",1280         
"5105489AF         ","MOUNT,ENGINE,R ",-9           
"5105494AC         ","MOUNT, ENGINE  ",48           
"5105495AG         ","MOUNT, ENGINE  ",660          
"5105513AA         ","ROTOR, FRONT   ",51           
"5105514AA         ","ROTOR, BRAKE   ",40           
"5105514K          ","BRAKE KIT      ",6            
"5105515AA         ","ROTOR, REAR    ",11           
"5105515K          ","DISC BRAKE KIT ",3            
"5105566AA         ","RETAINER, REAR ",2677         
"5105572AA         ","SENSOR, ABS    ",573          
"5105573AA         ","SENSOR, ABS    ",624          
"5105586AA         ","BEARING, WHEEL ",244          
"5105603AD         ","HOSE, BRAKE    ",781          
"5105604AD         ","HOSE, BRAKE    ",796          
"5105615AB         ","SEAL, EXHAUST  ",16           
"5105617AB         ","BRAKE DRUM     ",9            
"5105617K          ","BRAKE KIT      ",1            
"5105649HS         ","AXLE HALF,RIGHT",4            
"5105667AG         ","INSULATOR, LEFT",308          
"5105688AB         ","LINK, LATERAL  ",203          
"5105688AJ         ","LINK, REAR     ",433          
"5105718AC         ","CAP, OIL       ",4807         
"5105770AD         ","HUB & BEARING  ",35           
"5105772AG         ","AXLE, RIGHT    ",3            
"5105822AA         ","ISOLATOR,SPRING",1428         
"5105878AA         ","BUSHING        ",4015         
"5105927AB         ","LINK, TRAILING ",812          
"5105930AA         ","LINK, TRAILING ",799          
"5106023AA         ","CLUTCH, MODULAR",2            
"5106043AB         ","ACTUATOR       ",488          
"5106124AD         ","CLUTCH KIT     ",0            
"5109514AB         ","SUPPORT, LIFT  ",4            
"5109605AC         ","SUPPORT, HATCH ",0            
"5110502AC         ","MOUNT, ENGINE  ",517          
"5112244AD         ","WEATHERSTRIP   ",423          
"5114037AC         ","BALL JOINT     ",875          
"5114179AB         ","GASKET SET     ",1296         
"5114332AA         ","ACTUATOR,CLUTCH",4            
"5114405AA         ","PAD SET        ",5            
"5114439AA         ","PAD SET        ",5            
"5114461AA         ","CATALYTIC CONV.",7            
"5115040AG         ","MIRROR, RIGHT  ",31           
"5115041AF         ","MIRROR, LEFT   ",34           
"5115042AG         ","MIRROR, RIGHT  ",9            
"5115043AG         ","MIRROR, LEFT   ",10           
"5115046AD         ","MIRROR, RIGHT  ",31           
"5115047AH         ","MIRROR, LEFT   ",15           
"5115226AB         ","SUPPORT, LIFT. ",5            
"5115294AG         ","MIRROR, RIGHT  ",0            
"5115662AC         ","FENDER, RIGHT  ",5            
"5115663AC         ","FENDER, LEFT   ",8            
"5115795AG         ","MIRROR, LEFT   ",1            
"5116079AA         ","NOZZLE         ",4377         
"5116146AE         ","WIPER MOTOR, RR",78           
"5116222AB         ","LAMP, TAIL     ",5            
"5116223AB         ","LAMP, TAIL     ",11           
"5116244AF         ","SPLASH SHIELD  ",20           
"5116245AF         ","SPLASH SHIELD  ",19           
"5116372AG         ","SKID PLATE     ",3            
"5127180AA         ","GEAR & PINION  ",1            
"5127521AA         ","MOTOR,COOL. FAN",10           
"5127562AC         ","MODULE, FUEL   ",1            
"5127704AA         ","SEAL, AXLE     ",955          
"5134120AA         ","BOOSTER, BRAKE ",311          
"5134358AA         ","PAD SET, FRONT ",8            
"5134701AB         ","CABLE, BRAKE   ",245          
"5135014AA         ","BOOT KIT, INNER",12           
"5135255AA         ","GEAR & PINION  ",1            
"5135357AG         ","GASKET SET     ",55           
"5135573AE         ","SHOCK, FRONT   ",85           
"5135651AD         ","BALL JOINT, LOW",428          
"5135660AB         ","BEARING SET,DIF",37           
"5135673AA         ","BEARING SET    ",6            
"5135674AB         ","BEARING SET    ",80           
"5135692AA         ","CHAIN          ",1            
"5135746AA         ","BELT           ",9            
"5135792AA         ","GASKET SET,UPPE",183          
"5135793AA         ","GASKET SET,LOWE",74           
"5135794AA         ","GASKET SET,UPPR",56           
"5135796AA         ","GASKET SET,LOWE",24           
"5135797AA         ","GASKET SET, UPP",63           
"5135798AB         ","GASKET SET,LOWE",64           
"5136022AH         ","MODULE, FUEL   ",-2           
"5137582AA         ","PLUG,DIFF COVER",1            
"5137608AB         ","PIN KIT        ",734          
"5137609AB         ","PISTON KIT     ",128          
"5137665AB         ","REPAIR KIT     ",1452         
"5137670AB         ","CALIPER, RIGHT ",192          
"5137671AB         ","CALIPER, LEFT  ",162          
"5137691AA         ","RADIATOR       ",8            
"5139095AA         ","BLADE,WIPER,21""",906          
"5139099AA         ","CYLINDER, LOCK ",1995         
"5139148AA         ","MASTER CYLINDER",23           
"5139153AA         ","MASTER CYLINDER",30           
"5139719AA         ","RESISTOR,BLOWER",-10          
"5139720AA         ","MOTOR, BLOWER  ",16           
"5139733AA         ","PAD SET, FRONT ",10           
"5139836AB         ","WIPER ARM, REAR",356          
"5139900AA         ","CALIPER, RIGHT ",21           
"5139901AA         ","CALIPER, LEFT  ",18           
"5139933AB         ","GASKET, TIMING ",1634         
"5140028AA         ","RETAINER       ",798          
"5140332AA         ","SENSOR, CAM    ",173          
"5140655AA         ","BLADE, WIPER   ",11           
"5140676AA         ","FUEL FILTER    ",343          
"5140708AA         ","WHEEL CYLINDER ",7            
"5140710AA         ","SHOE AND LINING",16           
"5140758AA         ","BOOT KIT       ",124          
"5140759AA         ","BOOT KIT       ",72           
"5140861AA         ","HOSE, BRAKE    ",28           
"5140863AA         ","HOSE, BRAKE    ",33           
"5142222AA         ","U-JOINT        ",5            
"5142556AA         ","CALIPER, RIGHT ",8            
"5142557AB         ","CALIPER, LEFT  ",5            
"5142559AA         ","PAD SET, FRONT ",15           
"5142564AB         ","CALIPER, RIGHT ",2            
"5142565AB         ","CALIPER, LEFT  ",4            
"5142566AA         ","PAD SET, REAR  ",14           
"5142573AA         ","PULLEY, IDLER  ",389          
"5142579AA         ","BELT, TIMING   ",396          
"5142579K          ","TIMING KIT     ",24           
"5142601AA         ","THERMOSTAT ASSY",334          
"5142798AA         ","TENSIONER,TIMIN",558          
"5142938AC         ","TIE ROD END    ",931          
"5142939AC         ","TIE ROD END    ",933          
"5142985AA         ","PUMP, WATER    ",90           
"5143096AA         ","EVAPORATOR     ",7            
"5143099AA         ","MOTOR, BLOWER  ",8            
"5143101AA         ","CORE, HEATER   ",9            
"5143127AA         ","RESISTOR,BLOWER",110          
"5143208AA         ","FAN ASSY,COOL. ",10           
"5143209AC         ","SHROUD, FAN    ",6            
"5143279AA         ","MASTER CYLINDER",6            
"5143311AF         ","SWITCH, MULTIFU",14           
"5143312AF         ","SWITCH, MULTIFU",18           
"5143313AF         ","SWITCH         ",39           
"5143350AC         ","PAD SET, FRONT ",77           
"5143356AC         ","BOLT           ",2029         
"5143544AC         ","VALVE          ",17           
"5143553AA         ","KEY, SENTRY    ",9            
"5143555AA         ","TIE ROD END    ",205          
"5143556AA         ","TIE ROD END    ",-35          
"5143570AA         ","BALL JOINT     ",15           
"5143579AJ         ","MODULE, FUEL   ",96           
"5143580AB         ","RESERVOIR      ",11           
"5143581AC         ","PUMP, WASHER   ",5            
"5143614AA         ","CAP, RESERVOIR ",2539         
"5143691AA         ","BOOT, CALIPER  ",133          
"5143692AB         ","CALIPER, BRAKE ",8            
"5143693AB         ","CALIPER, BRAKE ",38           
"5143696AA         ","PISTON, CALIPER",2255         
"5143696KF         ","REPAIR KIT     ",52           
"5143696KR         ","REPAIR KIT     ",60           
"5143697AA         ","PIN, CALIPER   ",111          
"5143700AA         ","SLIPPER KIT    ",18           
"5143702AB         ","CALIPER, RIGHT ",156          
"5143703AB         ","CALIPER, LEFT  ",199          
"5143705AA         ","SLIPPER KIT    ",29           
"5143714AA         ","OIL SEAL       ",3926         
"5143715AA         ","SEAL           ",9023         
"5143733AA         ","OIL SEAL       ",4310         
"5143812AA         ","GEAR & PINION  ",9            
"5143977K          ","OIL PUMP KIT   ",3            
"5145583AD         ","MODULE, FUEL   ",475          
"5145585AC         ","MODULE, FUEL   ",9            
"5147190AC         ","MOUNT,ENGINE,R ",478          
"5147191AC         ","MOUNT,ENGINE,L ",480          
"5147213AD         ","PIPE ASSEMBLY  ",2            
"5147214AD         ","PIPE ASSEMBLY  ",10           
"5147215AD         ","MUFFLER        ",5            
"5149002AA         ","SPARK PLUG     ",71           
"5149008AA         ","SENSOR,OIL TEMP",757          
"5149009AB         ","SENSOR, CRANK  ",64           
"5149034AA         ","SENSOR, CAM    ",514          
"5149049AB         ","COIL, IGNITION ",79           
"5149054AC         ","SENSOR, CAM    ",11           
"5149062AA         ","SENSOR, OIL    ",310          
"5149064AA         ","SENDING UNIT   ",446          
"5149077AB         ","SENSOR, TEMP.  ",1013         
"5149078AD         ","SENSOR, CAM    ",369          
"5149097AA         ","SWITCH,OIL PRES",370          
"5149141AF         ","SENSOR,CAMSHAFT",78           
"5149167AD         ","SENSOR, CRANK  ",445          
"5149168AI         ","COIL, IGNITION ",-7           
"5149170AA         ","SENSOR, OXYGEN ",47           
"5149171AA         ","SENSOR, OXYGEN ",172          
"5149174AB         ","SENSOR, MAP    ",93           
"5149180AA         ","SENSOR, OX     ",120          
"5149182AB         ","SENSOR, AIR    ",-18          
"5149199AA         ","COIL, IGNTION  ",487          
"5149211AE         ","WIRE SET, IGN  ",704          
"5149230AA         ","SENSOR, CRANK  ",121          
